mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
545.09,3109531,310.986591,310.986712,0.120,0.387,C12 H7 O8 S    ,12,7,0,8,1,
11.69,63623844,311.004463,311.004470,0.007,0.022,C12 H7 O10     ,12,7,0,10,0,
536.14,19239598,311.019730,311.019726,-0.004,-0.012,C16 H7 O7      ,16,7,0,7,0,
498.27,3946160,311.023129,311.023097,-0.032,-0.102,C13 H11 O7 S   ,13,11,0,7,1,
10.54,91869880,311.040853,311.040856,0.002,0.007,C13 H11 O9     ,13,11,0,9,0,
613.38,7213761,311.052090,311.052089,-0.001,-0.003,C12 H11 N2 O8  ,12,11,2,8,0,
686.18,8997571,311.056112,311.056112,-0.001,-0.002,C17 H11 O6     ,17,11,0,6,0,
19.98,114184912,311.077245,311.077241,-0.004,-0.013,C14 H15 O8     ,14,15,0,8,0,
616.03,7404246,311.088442,311.088474,0.032,0.104,C13 H15 N2 O7  ,13,15,2,7,0,
9.88,72700648,311.113635,311.113627,-0.008,-0.027,C15 H19 O7     ,15,19,0,7,0,
511.82,3376880,311.132283,311.132254,-0.029,-0.093,C16 H23 O4 S   ,16,23,0,4,1,
19.52,19387130,311.150027,311.150012,-0.015,-0.050,C16 H23 O6     ,16,23,0,6,0,
5.05,283005696,311.168630,311.168639,0.009,0.030,C17 H27 O3 S   ,17,27,0,3,1,
17.83,14725904,311.186426,311.186398,-0.029,-0.092,C17 H27 O5     ,17,27,0,5,0,
10.77,14750501,311.222800,311.222783,-0.017,-0.053,C18 H31 O4     ,18,31,0,4,0,
450.54,2847969,311.982020,311.981961,-0.059,-0.188,C11 H6 N O8 S  ,11,6,1,8,1,
617.04,4034805,312.014947,312.014975,0.028,0.090,C15 H6 N O7    ,15,6,1,7,0,
87.85,16209153,312.036098,312.036104,0.007,0.021,C12 H10 N O9   ,12,10,1,9,0,
638.06,5063946,312.051278,312.051361,0.083,0.265,C16 H10 N O6   ,16,10,1,6,0,
650.97,19707158,312.072466,312.072490,0.024,0.077,C13 H14 N O8   ,13,14,1,8,0,
642.49,2815263,312.087744,312.087746,0.002,0.007,C17 H14 N O5   ,17,14,1,5,0,
163.48,8674603,312.108883,312.108876,-0.007,-0.023,C14 H18 N O7   ,14,18,1,7,0,
-1000.00,2829089,312.965871,312.965976,0.105,0.336,C11 H5 O9 S    ,11,5,0,9,1,
-1000.00,2833196,312.983747,312.983735,-0.012,-0.038,C11 H5 O11     ,11,5,0,11,0,
552.53,4713269,312.999011,312.998991,-0.021,-0.066,C15 H5 O8      ,15,5,0,8,0,
470.74,8066871,313.002356,313.002362,0.006,0.020,C12 H9 O8 S    ,12,9,0,8,1,
48.12,32487234,313.020118,313.020120,0.002,0.005,C12 H9 O10     ,12,9,0,10,0,
613.10,3328840,313.031366,313.031353,-0.012,-0.039,C11 H9 N2 O9   ,11,9,2,9,0,
609.41,18495306,313.035382,313.035376,-0.005,-0.018,C16 H9 O7      ,16,9,0,7,0,
18.87,133846872,313.056508,313.056506,-0.002,-0.007,C13 H13 O9     ,13,13,0,9,0,
613.02,9721693,313.067752,313.067739,-0.013,-0.041,C12 H13 N2 O8  ,12,13,2,8,0,
730.31,9201503,313.071742,313.071762,0.020,0.063,C17 H13 O6     ,17,13,0,6,0,
9.92,152524656,313.092895,313.092891,-0.004,-0.013,C14 H17 O8     ,14,17,0,8,0,
613.32,5734259,313.104129,313.104124,-0.004,-0.013,C13 H17 N2 O7  ,13,17,2,7,0,
696.67,4168565,313.108173,313.108147,-0.026,-0.082,C18 H17 O5     ,18,17,0,5,0,
11.27,49911680,313.129286,313.129277,-0.009,-0.029,C15 H21 O7     ,15,21,0,7,0,
489.93,3886988,313.147863,313.147904,0.041,0.131,C16 H25 O4 S   ,16,25,0,4,1,
104.67,12683158,313.165682,313.165662,-0.019,-0.062,C16 H25 O6     ,16,25,0,6,0,
576.16,3489181,313.176887,313.176895,0.009,0.028,C15 H25 N2 O5  ,15,25,2,5,0,
49.32,10438572,313.202057,313.202048,-0.009,-0.028,C17 H29 O5     ,17,29,0,5,0,
18.89,19945410,313.238432,313.238433,0.001,0.004,C18 H33 O4     ,18,33,0,4,0,
470.97,7446921,314.015378,314.015369,-0.009,-0.029,C11 H8 N O10   ,11,8,1,10,0,
605.03,8171922,314.030602,314.030625,0.023,0.074,C15 H8 N O7    ,15,8,1,7,0,
493.93,3557779,314.033968,314.033996,0.028,0.090,C12 H12 N O7 S ,12,12,1,7,1,
257.57,12081566,314.051763,314.051755,-0.009,-0.028,C12 H12 N O9   ,12,12,1,9,0,
641.18,4559271,314.067009,314.067011,0.002,0.006,C16 H12 N O6   ,16,12,1,6,0,
339.54,12962227,314.088132,314.088140,0.008,0.024,C13 H16 N O8   ,13,16,1,8,0,
583.40,2773434,314.099312,314.099373,0.061,0.195,C12 H16 N3 O7  ,12,16,3,7,0,
635.79,2533820,314.103262,314.103396,0.134,0.428,C17 H16 N O5   ,17,16,1,5,0,
434.73,3725768,314.124546,314.124526,-0.020,-0.065,C14 H20 N O7   ,14,20,1,7,0,
530.44,4573647,314.135698,314.135759,0.061,0.195,C13 H20 N3 O6  ,13,20,3,6,0,
501.61,4329957,314.172183,314.172144,-0.038,-0.122,C14 H24 N3 O5  ,14,24,3,5,0,
420.69,6935487,314.981573,314.981627,0.053,0.170,C11 H7 O9 S    ,11,7,0,9,1,
236.93,8989641,314.999362,314.999385,0.022,0.071,C11 H7 O11     ,11,7,0,11,0,
124.76,23976914,315.014643,315.014641,-0.002,-0.007,C15 H7 O8      ,15,7,0,8,0,
494.73,7631829,315.017985,315.018012,0.027,0.085,C12 H11 O8 S   ,12,11,0,8,1,
602.70,4920281,315.025898,315.025874,-0.023,-0.074,C14 H7 N2 O7   ,14,7,2,7,0,
52.05,62659552,315.035780,315.035770,-0.010,-0.031,C12 H11 O10    ,12,11,0,10,0,
621.40,22387688,315.051026,315.051026,0.001,0.002,C16 H11 O7     ,16,11,0,7,0,
510.36,5895146,315.054381,315.054398,0.017,0.053,C13 H15 O7 S   ,13,15,0,7,1,
577.03,5688303,315.062330,315.062260,-0.070,-0.223,C15 H11 N2 O6  ,15,11,2,6,0,
11.67,177626096,315.072160,315.072156,-0.005,-0.014,C13 H15 O9     ,13,15,0,9,0,
560.42,25074682,315.083433,315.083389,-0.044,-0.141,C12 H15 N2 O8  ,12,15,2,8,0,
677.14,10660861,315.087406,315.087412,0.006,0.020,C17 H15 O6     ,17,15,0,6,0,
11.42,99769352,315.108546,315.108541,-0.005,-0.016,C14 H19 O8     ,14,19,0,8,0,
539.30,8883216,315.119785,315.119775,-0.011,-0.035,C13 H19 N2 O7  ,13,19,2,7,0,
658.57,4658195,315.123745,315.123797,0.052,0.166,C18 H19 O5     ,18,19,0,5,0,
52.01,22731806,315.144937,315.144927,-0.011,-0.033,C15 H23 O7     ,15,23,0,7,0,
582.74,4611110,315.156120,315.156160,0.040,0.128,C14 H23 N2 O6  ,14,23,2,6,0,
595.13,2490408,315.160204,315.160183,-0.021,-0.068,C19 H23 O4     ,19,23,0,4,0,
574.82,2775594,315.163706,315.163554,-0.152,-0.484,C16 H27 O4 S   ,16,27,0,4,1,
12.10,13872180,315.181318,315.181312,-0.005,-0.017,C16 H27 O6     ,16,27,0,6,0,
-1000.00,9161802,315.217727,315.217698,-0.030,-0.094,C17 H31 O5     ,17,31,0,5,0,
14.25,27991134,315.254075,315.254083,0.009,0.027,C18 H35 O4     ,18,35,0,4,0,
116.08,7599643,316.009899,316.009890,-0.009,-0.029,C14 H6 N O8    ,14,6,1,8,0,
510.80,2584093,316.013122,316.013261,0.139,0.440,C11 H10 N O8 S ,11,10,1,8,1,
597.46,13606448,316.046279,316.046275,-0.004,-0.013,C15 H10 N O7   ,15,10,1,7,0,
622.73,2569271,316.057839,316.057509,-0.330,-1.044,C14 H10 N3 O6  ,14,10,3,6,0,
249.64,9989692,316.067372,316.067405,0.033,0.103,C12 H14 N O9   ,12,14,1,9,0,
104.80,39870020,316.077126,316.076788,-0.338,-1.070,C23 H10 N O    ,23,10,1,1,0,
630.21,5738054,316.082579,316.082661,0.082,0.259,C16 H14 N O6   ,16,14,1,6,0,
207.58,7339602,316.103811,316.103790,-0.021,-0.066,C13 H18 N O8   ,13,18,1,8,0,
618.38,3251801,316.114948,316.115024,0.075,0.238,C12 H18 N3 O7  ,12,18,3,7,0,
535.69,3500647,316.140277,316.140176,-0.102,-0.322,C14 H22 N O7   ,14,22,1,7,0,
9.02,19275374,316.151414,316.151409,-0.005,-0.015,C13 H22 N3 O6  ,13,22,3,6,0,
173.95,5492355,316.187804,316.187795,-0.010,-0.030,C14 H26 N3 O5  ,14,26,3,5,0,
-1000.00,9138269,316.993880,316.993905,0.025,0.080,C14 H5 O9      ,14,5,0,9,0,
539.16,6049887,316.997352,316.997277,-0.076,-0.239,C11 H9 O9 S    ,11,9,0,9,1,
604.58,3722340,317.005125,317.005139,0.013,0.042,C13 H5 N2 O8   ,13,5,2,8,0,
418.54,6248554,317.015053,317.015035,-0.018,-0.058,C11 H9 O11     ,11,9,0,11,0,
46.09,48275572,317.030292,317.030291,-0.001,-0.005,C15 H9 O8      ,15,9,0,8,0,
568.54,5818485,317.033600,317.033662,0.062,0.196,C12 H13 O8 S   ,12,13,0,8,1,
591.10,6803577,317.041572,317.041524,-0.048,-0.151,C14 H9 N2 O7   ,14,9,2,7,0,
15.31,88006784,317.051425,317.051420,-0.005,-0.016,C12 H13 O10    ,12,13,0,10,0,
520.74,8908934,317.064443,317.064174,-0.268,-0.846,C20 H13 O2 S   ,20,13,0,2,1,
515.19,3981447,317.065683,317.066025,0.342,1.078,C8 H17 N2 O9 S ,8,17,2,9,1,
503.23,28647560,317.066685,317.066676,-0.008,-0.027,C16 H13 O7     ,16,13,0,7,0,
583.46,4890767,317.077928,317.077910,-0.019,-0.059,C15 H13 N2 O6  ,15,13,2,6,0,
23.95,106061976,317.087802,317.087806,0.004,0.012,C13 H17 O9     ,13,17,0,9,0,
456.13,14659739,317.099061,317.099039,-0.022,-0.069,C12 H17 N2 O8  ,12,17,2,8,0,
503.70,14049437,317.103083,317.103062,-0.021,-0.068,C17 H17 O6     ,17,17,0,6,0,
484.09,2599071,317.106371,317.106433,0.062,0.195,C14 H21 O6 S   ,14,21,0,6,1,
585.25,2475684,317.114209,317.114295,0.086,0.271,C16 H17 N2 O5  ,16,17,2,5,0,
62.11,26943658,317.124180,317.124191,0.012,0.036,C14 H21 O8     ,14,21,0,8,0,
492.23,5351600,317.135393,317.135425,0.031,0.098,C13 H21 N2 O7  ,13,21,2,7,0,
216.69,8841395,317.139444,317.139447,0.003,0.011,C18 H21 O5     ,18,21,0,5,0,
441.07,6629567,317.160550,317.160577,0.027,0.085,C15 H25 O7     ,15,25,0,7,0,
375.19,3595464,317.175894,317.175833,-0.061,-0.193,C19 H25 O4     ,19,25,0,4,0,
-1000.00,17014996,317.196970,317.196962,-0.008,-0.025,C16 H29 O6     ,16,29,0,6,0,
-1000.00,2513642,317.233336,317.233348,0.012,0.037,C17 H33 O5     ,17,33,0,5,0,
-1000.00,3412647,317.989233,317.989154,-0.078,-0.247,C13 H4 N O9    ,13,4,1,9,0,
72.15,17007292,318.025535,318.025540,0.005,0.016,C14 H8 N O8    ,14,8,1,8,0,
544.21,11297489,318.061917,318.061925,0.008,0.026,C15 H12 N O7   ,15,12,1,7,0,
508.21,6935262,318.083067,318.083055,-0.012,-0.039,C12 H16 N O9   ,12,16,1,9,0,
565.39,3626727,318.098247,318.098311,0.064,0.201,C16 H16 N O6   ,16,16,1,6,0,
607.64,2710259,318.119522,318.119440,-0.082,-0.257,C13 H20 N O8   ,13,20,1,8,0,
209.58,5804816,318.167120,318.167059,-0.061,-0.193,C13 H24 N3 O6  ,13,24,3,6,0,
31.73,43361536,319.009568,319.009555,-0.012,-0.038,C14 H7 O9      ,14,7,0,9,0,
568.19,3097858,319.012960,319.012927,-0.034,-0.105,C11 H11 O9 S   ,11,11,0,9,1,
615.02,4605191,319.020795,319.020789,-0.006,-0.020,C13 H7 N2 O8   ,13,7,2,8,0,
499.92,6034709,319.045010,319.045289,0.279,0.875,C7 H15 N2 O10 S,7,15,2,10,1,
62.68,45770004,319.045950,319.045941,-0.009,-0.028,C15 H11 O8     ,15,11,0,8,0,
521.20,4240663,319.049280,319.049312,0.032,0.100,C12 H15 O8 S   ,12,15,0,8,1,
609.50,5324060,319.057202,319.057174,-0.028,-0.087,C14 H11 N2 O7  ,14,11,2,7,0,
115.58,35808544,319.067074,319.067070,-0.003,-0.011,C12 H15 O10    ,12,15,0,10,0,
150.38,29394218,319.082332,319.082326,-0.006,-0.019,C16 H15 O7     ,16,15,0,7,0,
605.10,4387122,319.093566,319.093560,-0.006,-0.020,C15 H15 N2 O6  ,15,15,2,6,0,
104.23,16008503,319.103452,319.103456,0.004,0.011,C13 H19 O9     ,13,19,0,9,0,
533.03,2744126,319.114948,319.114689,-0.259,-0.811,C12 H19 N2 O8  ,12,19,2,8,0,
12.03,15430976,319.118722,319.118712,-0.010,-0.032,C17 H19 O6     ,17,19,0,6,0,
-1000.00,3857741,319.139870,319.139841,-0.029,-0.090,C14 H23 O8     ,14,23,0,8,0,
-1000.00,6303062,319.155092,319.155097,0.005,0.017,C18 H23 O5     ,18,23,0,5,0,
583.87,2621794,319.176062,319.176227,0.165,0.517,C15 H27 O7     ,15,27,0,7,0,
42.88,14751563,320.004844,320.004804,-0.040,-0.124,C13 H6 N O9    ,13,6,1,9,0,
11.22,17491808,320.041198,320.041190,-0.009,-0.027,C14 H10 N O8   ,14,10,1,8,0,
624.20,2980717,320.062390,320.062319,-0.071,-0.221,C11 H14 N O10  ,11,14,1,10,0,
278.79,13182838,320.077563,320.077575,0.012,0.039,C15 H14 N O7   ,15,14,1,7,0,
131.43,5824396,320.113935,320.113961,0.026,0.082,C16 H18 N O6   ,16,18,1,6,0,
541.30,2852754,320.125237,320.125194,-0.043,-0.134,C15 H18 N3 O5  ,15,18,3,5,0,
212.70,9959825,320.988786,320.988820,0.034,0.106,C13 H5 O10     ,13,5,0,10,0,
8.79,89581992,321.025207,321.025205,-0.001,-0.004,C14 H9 O9      ,14,9,0,9,0,
618.76,5073325,321.036396,321.036439,0.043,0.135,C13 H9 N2 O8   ,13,9,2,8,0,
207.13,6107571,321.046334,321.046335,0.001,0.004,C11 H13 O11    ,11,13,0,11,0,
11.99,70576568,321.061601,321.061591,-0.010,-0.032,C15 H13 O8     ,15,13,0,8,0,
523.93,4181438,321.064986,321.064962,-0.024,-0.074,C12 H17 O8 S   ,12,17,0,8,1,
606.01,7819715,321.072752,321.072824,0.073,0.226,C14 H13 N2 O7  ,14,13,2,7,0,
408.52,9163208,321.082688,321.082720,0.032,0.099,C12 H17 O10    ,12,17,0,10,0,
45.46,43461072,321.097975,321.097976,0.001,0.004,C16 H17 O7     ,16,17,0,7,0,
616.92,3013080,321.109247,321.109210,-0.037,-0.116,C15 H17 N2 O6  ,15,17,2,6,0,
107.20,17762790,321.134385,321.134362,-0.023,-0.071,C17 H21 O6     ,17,21,0,6,0,
504.73,8772092,321.170721,321.170747,0.027,0.083,C18 H25 O5     ,18,25,0,5,0,
487.33,3787753,322.002659,322.002696,0.038,0.117,C13 H8 N O7 S  ,13,8,1,7,1,
46.94,11582451,322.020437,322.020454,0.018,0.055,C13 H8 N O9    ,13,8,1,9,0,
22.15,21482504,322.056838,322.056840,0.002,0.006,C14 H12 N O8   ,14,12,1,8,0,
99.78,12426271,322.093237,322.093225,-0.011,-0.035,C15 H16 N O7   ,15,16,1,7,0,
450.45,2525236,322.129662,322.129611,-0.051,-0.158,C16 H20 N O6   ,16,20,1,6,0,
397.48,4188721,322.986766,322.986712,-0.054,-0.168,C13 H7 O8 S    ,13,7,0,8,1,
8.72,80473656,323.004466,323.004470,0.004,0.014,C13 H7 O10     ,13,7,0,10,0,
694.43,3635780,323.019827,323.019726,-0.101,-0.312,C17 H7 O7      ,17,7,0,7,0,
11.83,111963728,323.040865,323.040856,-0.009,-0.028,C14 H11 O9     ,14,11,0,9,0,
609.72,7382616,323.052096,323.052089,-0.007,-0.023,C13 H11 N2 O8  ,13,11,2,8,0,
575.39,2454105,323.053904,323.053610,-0.295,-0.912,C22 H11 O S    ,22,11,0,1,1,
699.07,3533402,323.056219,323.056112,-0.107,-0.332,C18 H11 O6     ,18,11,0,6,0,
16.20,85618280,323.077250,323.077241,-0.009,-0.029,C15 H15 O8     ,15,15,0,8,0,
529.52,2903657,323.080713,323.080612,-0.101,-0.312,C12 H19 O8 S   ,12,19,0,8,1,
613.86,6946413,323.088483,323.088474,-0.009,-0.026,C14 H15 N2 O7  ,14,15,2,7,0,
502.74,4517491,323.098334,323.098370,0.037,0.113,C12 H19 O10    ,12,19,0,10,0,
10.39,48295548,323.113642,323.113627,-0.015,-0.047,C16 H19 O7     ,16,19,0,7,0,
205.19,17129106,323.150027,323.150012,-0.014,-0.045,C17 H23 O6     ,17,23,0,6,0,
502.58,3850900,323.153442,323.153383,-0.059,-0.181,C14 H27 O6 S   ,14,27,0,6,1,
423.24,8965789,323.168638,323.168639,0.001,0.004,C18 H27 O3 S   ,18,27,0,3,1,
701.43,6712999,323.186358,323.186398,0.040,0.124,C18 H27 O5     ,18,27,0,5,0,
-1000.00,8750781,323.222771,323.222783,0.012,0.037,C19 H31 O4     ,19,31,0,4,0,
270.52,20344992,324.036110,324.036104,-0.005,-0.017,C13 H10 N O9   ,13,10,1,9,0,
643.74,2588842,324.051329,324.051361,0.032,0.097,C17 H10 N O6   ,17,10,1,6,0,
9.95,20811958,324.072507,324.072490,-0.017,-0.054,C14 H14 N O8   ,14,14,1,8,0,
-1000.00,7950540,324.108887,324.108876,-0.012,-0.037,C15 H18 N O7   ,15,18,1,7,0,
547.07,2619652,324.202717,324.202776,0.059,0.183,C14 H30 N O7   ,14,30,1,7,0,
548.88,6152926,324.999025,324.998991,-0.035,-0.107,C16 H5 O8      ,16,5,0,8,0,
521.71,3610336,325.002298,325.002362,0.064,0.196,C13 H9 O8 S    ,13,9,0,8,1,
25.25,91648744,325.020118,325.020120,0.002,0.006,C13 H9 O10     ,13,9,0,10,0,
611.50,3516145,325.031375,325.031353,-0.022,-0.067,C12 H9 N2 O9   ,12,9,2,9,0,
274.25,13685492,325.035355,325.035376,0.021,0.065,C17 H9 O7      ,17,9,0,7,0,
9.05,110129920,325.056509,325.056506,-0.004,-0.011,C14 H13 O9     ,14,13,0,9,0,
614.49,8694535,325.067751,325.067739,-0.012,-0.036,C13 H13 N2 O8  ,13,13,2,8,0,
701.88,3449610,325.071794,325.071762,-0.032,-0.098,C18 H13 O6     ,18,13,0,6,0,
538.25,3907341,325.077581,325.077635,0.054,0.166,C11 H17 O11    ,11,17,0,11,0,
46.73,106984216,325.092903,325.092891,-0.012,-0.037,C15 H17 O8     ,15,17,0,8,0,
621.89,4992797,325.104065,325.104124,0.060,0.184,C14 H17 N2 O7  ,14,17,2,7,0,
11.84,48788268,325.129285,325.129277,-0.009,-0.026,C16 H21 O7     ,16,21,0,7,0,
604.84,2679602,325.140206,325.140510,0.304,0.934,C15 H21 N2 O6  ,15,21,2,6,0,
327.41,7220023,325.147935,325.147904,-0.031,-0.096,C17 H25 O4 S   ,17,25,0,4,1,
293.58,18731842,325.165658,325.165662,0.004,0.014,C17 H25 O6     ,17,25,0,6,0,
3.80,264008528,325.184284,325.184290,0.006,0.018,C18 H29 O3 S   ,18,29,0,3,1,
-1000.00,8553303,325.202074,325.202048,-0.026,-0.081,C18 H29 O5     ,18,29,0,5,0,
575.07,2586930,325.997534,325.997611,0.077,0.235,C12 H8 N O8 S  ,12,8,1,8,1,
600.11,4121917,326.015328,326.015369,0.041,0.126,C12 H8 N O10   ,12,8,1,10,0,
701.05,5559622,326.030709,326.030625,-0.083,-0.256,C16 H8 N O7    ,16,8,1,7,0,
678.55,3107144,326.033955,326.033996,0.041,0.126,C13 H12 N O7 S ,13,12,1,7,1,
21.92,18584914,326.051752,326.051755,0.003,0.009,C13 H12 N O9   ,13,12,1,9,0,
231.22,14656872,326.088121,326.088140,0.019,0.057,C14 H16 N O8   ,14,16,1,8,0,
419.29,3916158,326.124493,326.124526,0.033,0.101,C15 H20 N O7   ,15,20,1,7,0,
546.62,2768261,326.135676,326.135759,0.083,0.255,C14 H20 N3 O6  ,14,20,3,6,0,
466.48,3828607,326.981683,326.981627,-0.057,-0.173,C12 H7 O9 S    ,12,7,0,9,1,
359.73,11962250,326.999357,326.999385,0.028,0.084,C12 H7 O11     ,12,7,0,11,0,
289.02,30726036,327.014662,327.014641,-0.021,-0.066,C16 H7 O8      ,16,7,0,8,0,
522.27,6168469,327.017997,327.018012,0.015,0.046,C13 H11 O8 S   ,13,11,0,8,1,
33.53,63748000,327.035750,327.035770,0.020,0.062,C13 H11 O10    ,13,11,0,10,0,
616.61,5173159,327.046952,327.047004,0.051,0.156,C12 H11 N2 O9  ,12,11,2,9,0,
672.81,12748713,327.051014,327.051026,0.012,0.036,C17 H11 O7     ,17,11,0,7,0,
522.17,2941867,327.054288,327.054398,0.110,0.336,C14 H15 O7 S   ,14,15,0,7,1,
7.35,153974704,327.072147,327.072156,0.009,0.027,C14 H15 O9     ,14,15,0,9,0,
618.06,6471613,327.083414,327.083389,-0.025,-0.075,C13 H15 N2 O8  ,13,15,2,8,0,
230.60,7899071,327.087419,327.087412,-0.007,-0.022,C18 H15 O6     ,18,15,0,6,0,
13.54,120190920,327.108548,327.108541,-0.007,-0.021,C15 H19 O8     ,15,19,0,8,0,
616.21,3273682,327.119758,327.119775,0.016,0.050,C14 H19 N2 O7  ,14,19,2,7,0,
689.23,4229077,327.123766,327.123797,0.031,0.095,C19 H19 O5     ,19,19,0,5,0,
563.72,28055522,327.144937,327.144927,-0.010,-0.030,C16 H23 O7     ,16,23,0,7,0,
454.68,11225068,327.163576,327.163554,-0.022,-0.068,C17 H27 O4 S   ,17,27,0,4,1,
136.94,12503031,327.181370,327.181312,-0.058,-0.177,C17 H27 O6     ,17,27,0,6,0,
33.73,20289548,327.217691,327.217698,0.007,0.021,C18 H31 O5     ,18,31,0,5,0,
-1000.00,3565603,327.254033,327.254083,0.050,0.152,C19 H35 O4     ,19,35,0,4,0,
-1000.00,2496951,327.927509,327.927736,0.227,0.691,C2 H2 N O18    ,2,2,1,18,0,
514.48,7877097,328.009887,328.009890,0.003,0.009,C15 H6 N O8    ,15,6,1,8,0,
548.18,3434986,328.013304,328.013261,-0.042,-0.129,C12 H10 N O8 S ,12,10,1,8,1,
478.11,9435637,328.030988,328.031019,0.031,0.095,C12 H10 N O10  ,12,10,1,10,0,
632.35,6177278,328.046304,328.046275,-0.029,-0.088,C16 H10 N O7   ,16,10,1,7,0,
84.06,16566795,328.067385,328.067405,0.019,0.058,C13 H14 N O9   ,13,14,1,9,0,
641.88,3660308,328.082587,328.082661,0.073,0.223,C17 H14 N O6   ,17,14,1,6,0,
35.09,11704865,328.103798,328.103790,-0.008,-0.025,C14 H18 N O8   ,14,18,1,8,0,
577.89,3171880,328.114946,328.115024,0.077,0.236,C13 H18 N3 O7  ,13,18,3,7,0,
549.60,7889470,328.151432,328.151409,-0.023,-0.070,C14 H22 N3 O6  ,14,22,3,6,0,
514.26,2844243,328.187755,328.187795,0.040,0.121,C15 H26 N3 O5  ,15,26,3,5,0,
381.67,13704248,328.993911,328.993905,-0.006,-0.017,C15 H5 O9      ,15,5,0,9,0,
474.13,8725562,328.997279,328.997277,-0.003,-0.008,C12 H9 O9 S    ,12,9,0,9,1,
258.56,18250822,329.015041,329.015035,-0.007,-0.020,C12 H9 O11     ,12,9,0,11,0,
305.05,38386768,329.030283,329.030291,0.007,0.023,C16 H9 O8      ,16,9,0,8,0,
542.06,5506128,329.033644,329.033662,0.018,0.055,C13 H13 O8 S   ,13,13,0,8,1,
15.89,123632728,329.051419,329.051420,0.001,0.003,C13 H13 O10    ,13,13,0,10,0,
623.25,3002466,329.062711,329.062654,-0.057,-0.173,C12 H13 N2 O9  ,12,13,2,9,0,
674.20,15596644,329.066698,329.066676,-0.022,-0.066,C17 H13 O7     ,17,13,0,7,0,
521.62,4021350,329.069979,329.070048,0.069,0.209,C14 H17 O7 S   ,14,17,0,7,1,
14.33,161971312,329.087797,329.087806,0.009,0.028,C14 H17 O9     ,14,17,0,9,0,
538.58,2864243,329.091186,329.091177,-0.009,-0.028,C11 H21 O9 S   ,11,21,0,9,1,
678.83,8576122,329.103095,329.103062,-0.033,-0.102,C18 H17 O6     ,18,17,0,6,0,
536.67,4646017,329.114343,329.114295,-0.047,-0.144,C17 H17 N2 O5  ,17,17,2,5,0,
20.80,64830600,329.124180,329.124191,0.012,0.035,C15 H21 O8     ,15,21,0,8,0,
565.47,5305486,329.135453,329.135425,-0.028,-0.086,C14 H21 N2 O7  ,14,21,2,7,0,
622.00,5162128,329.139492,329.139447,-0.045,-0.135,C19 H21 O5     ,19,21,0,5,0,
255.36,15547549,329.160591,329.160577,-0.014,-0.043,C16 H25 O7     ,16,25,0,7,0,
289.25,9678003,329.196953,329.196962,0.009,0.028,C17 H29 O6     ,17,29,0,6,0,
10.64,26688712,329.233363,329.233348,-0.015,-0.046,C18 H33 O5     ,18,33,0,5,0,
595.58,3048094,330.010269,330.010284,0.015,0.045,C11 H8 N O11   ,11,8,1,11,0,
480.16,13098663,330.025598,330.025540,-0.058,-0.177,C15 H8 N O8    ,15,8,1,8,0,
467.42,3737257,330.029017,330.028911,-0.106,-0.320,C12 H12 N O8 S ,12,12,1,8,1,
606.07,4683444,330.046682,330.046669,-0.013,-0.040,C12 H12 N O10  ,12,12,1,10,0,
631.37,8275645,330.061954,330.061925,-0.029,-0.088,C16 H12 N O7   ,16,12,1,7,0,
166.64,13651658,330.083089,330.083055,-0.034,-0.103,C13 H16 N O9   ,13,16,1,9,0,
680.34,2829009,330.094476,330.094288,-0.188,-0.570,C12 H16 N3 O8  ,12,16,3,8,0,
490.23,2862290,330.096045,330.095809,-0.236,-0.714,C21 H16 N O S  ,21,16,1,1,1,
632.44,3818195,330.098356,330.098311,-0.045,-0.137,C17 H16 N O6   ,17,16,1,6,0,
529.58,3939040,330.119458,330.119440,-0.018,-0.055,C14 H20 N O8   ,14,20,1,8,0,
484.08,4986599,330.130686,330.130674,-0.012,-0.038,C13 H20 N3 O7  ,13,20,3,7,0,
172.48,12300022,330.155857,330.155826,-0.031,-0.094,C15 H24 N O7   ,15,24,1,7,0,
54.90,10235644,330.167044,330.167059,0.015,0.046,C14 H24 N3 O6  ,14,24,3,6,0,
132.22,6604563,330.203483,330.203445,-0.038,-0.116,C15 H28 N3 O5  ,15,28,3,5,0,
417.03,4931815,330.976540,330.976541,0.001,0.003,C11 H7 O10 S   ,11,7,0,10,1,
209.19,10707185,330.994314,330.994299,-0.015,-0.044,C11 H7 O12     ,11,7,0,12,0,
17.60,22028538,331.009557,331.009555,-0.002,-0.006,C15 H7 O9      ,15,7,0,9,0,
506.30,7379197,331.012935,331.012927,-0.008,-0.025,C12 H11 O9 S   ,12,11,0,9,1,
601.42,6516993,331.020822,331.020789,-0.033,-0.101,C14 H7 N2 O8   ,14,7,2,8,0,
96.32,24002824,331.030697,331.030685,-0.012,-0.037,C12 H11 O11    ,12,11,0,11,0,
275.96,43827472,331.045930,331.045941,0.011,0.033,C16 H11 O8     ,16,11,0,8,0,
487.12,5573907,331.049240,331.049312,0.072,0.218,C13 H15 O8 S   ,13,15,0,8,1,
16.58,163152160,331.067080,331.067070,-0.009,-0.028,C13 H15 O10    ,13,15,0,10,0,
543.90,7012645,331.080065,331.079824,-0.241,-0.727,C21 H15 O2 S   ,21,15,0,2,1,
