mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
593.19,9649760,299.088473,299.088474,0.002,0.005,C12 H15 N2 O7  ,12,15,2,7,0,
668.71,8142435,299.092600,299.092497,-0.102,-0.342,C17 H15 O5     ,17,15,0,5,0,
206.60,133650024,299.095876,299.095868,-0.007,-0.024,C14 H19 O5 S   ,14,19,0,5,1,
44.36,104060528,299.113614,299.113627,0.013,0.043,C14 H19 O7     ,14,19,0,7,0,
626.45,3440252,299.124773,299.124860,0.087,0.291,C13 H19 N2 O6  ,13,19,2,6,0,
665.86,5822079,299.128889,299.128883,-0.006,-0.021,C18 H19 O4     ,18,19,0,4,0,
490.85,6276738,299.132300,299.132254,-0.046,-0.155,C15 H23 O4 S   ,15,23,0,4,1,
14.68,33445518,299.149969,299.150012,0.043,0.144,C15 H23 O6     ,15,23,0,6,0,
641.13,3098267,299.165284,299.165268,-0.016,-0.053,C19 H23 O3     ,19,23,0,3,0,
-1000.00,14640811,299.186399,299.186398,-0.002,-0.006,C16 H27 O5     ,16,27,0,5,0,
-1000.00,9193158,299.222784,299.222783,-0.001,-0.004,C17 H31 O4     ,17,31,0,4,0,
11.79,34485988,299.259174,299.259169,-0.006,-0.019,C18 H35 O3     ,18,35,0,3,0,
492.34,5708067,300.014963,300.014975,0.012,0.040,C14 H6 N O7    ,14,6,1,7,0,
521.57,3058981,300.018352,300.018346,-0.005,-0.017,C11 H10 N O7 S ,11,10,1,7,1,
619.57,3453235,300.036138,300.036104,-0.034,-0.113,C11 H10 N O9   ,11,10,1,9,0,
622.98,5531966,300.051395,300.051361,-0.034,-0.115,C15 H10 N O6   ,15,10,1,6,0,
484.79,13326670,300.072474,300.072490,0.016,0.054,C12 H14 N O8   ,12,14,1,8,0,
631.52,4392282,300.087776,300.087746,-0.030,-0.100,C16 H14 N O5   ,16,14,1,5,0,
375.37,9251178,300.108878,300.108876,-0.003,-0.009,C13 H18 N O7   ,13,18,1,7,0,
460.35,3021190,300.145254,300.145261,0.007,0.024,C14 H22 N O6   ,14,22,1,6,0,
573.23,2900369,300.160549,300.160517,-0.032,-0.106,C18 H22 N O3   ,18,22,1,3,0,
-1000.00,3629024,300.935213,300.935464,0.252,0.836,C2 H5 O15 S    ,2,5,0,15,1,
372.43,2823164,300.971686,300.971850,0.164,0.544,C3 H9 O14 S    ,3,9,0,14,1,
-1000.00,3396625,300.999073,300.998991,-0.082,-0.273,C14 H5 O8      ,14,5,0,8,0,
209.59,4878355,301.002366,301.002362,-0.004,-0.012,C11 H9 O8 S    ,11,9,0,8,1,
589.78,2864153,301.010242,301.010224,-0.018,-0.060,C13 H5 N2 O7   ,13,5,2,7,0,
175.76,9817120,301.020143,301.020120,-0.023,-0.077,C11 H9 O10     ,11,9,0,10,0,
290.46,20282412,301.035389,301.035376,-0.013,-0.043,C15 H9 O7      ,15,9,0,7,0,
234.60,37239856,301.038752,301.038748,-0.004,-0.015,C12 H13 O7 S   ,12,13,0,7,1,
607.08,3897397,301.046623,301.046610,-0.014,-0.045,C14 H9 N2 O6   ,14,9,2,6,0,
45.67,62823484,301.056491,301.056506,0.015,0.049,C12 H13 O9     ,12,13,0,9,0,
596.79,3930181,301.067809,301.067739,-0.070,-0.232,C11 H13 N2 O8  ,11,13,2,8,0,
573.51,14593096,301.071763,301.071762,-0.001,-0.004,C16 H13 O6     ,16,13,0,6,0,
354.71,35101772,301.075135,301.075133,-0.002,-0.008,C13 H17 O6 S   ,13,17,0,6,1,
585.99,5539921,301.083068,301.082995,-0.073,-0.243,C15 H13 N2 O5  ,15,13,2,5,0,
104.61,78273624,301.092874,301.092891,0.017,0.056,C13 H17 O8     ,13,17,0,8,0,
581.79,4319329,301.104198,301.104124,-0.073,-0.243,C12 H17 N2 O7  ,12,17,2,7,0,
582.93,10120292,301.108166,301.108147,-0.018,-0.061,C17 H17 O5     ,17,17,0,5,0,
456.35,7285862,301.111515,301.111519,0.003,0.011,C14 H21 O5 S   ,14,21,0,5,1,
74.29,42884212,301.129277,301.129277,-0.000,-0.001,C14 H21 O7     ,14,21,0,7,0,
572.36,3819644,301.140530,301.140510,-0.020,-0.066,C13 H21 N2 O6  ,13,21,2,6,0,
513.17,8756351,301.144521,301.144533,0.011,0.037,C18 H21 O4     ,18,21,0,4,0,
16.95,14310543,301.165646,301.165662,0.016,0.054,C15 H25 O6     ,15,25,0,6,0,
-1000.00,2915483,301.180987,301.180918,-0.068,-0.227,C19 H25 O3     ,19,25,0,3,0,
-1000.00,8373419,301.202088,301.202048,-0.040,-0.132,C16 H29 O5     ,16,29,0,5,0,
506.74,5386018,302.030632,302.030625,-0.007,-0.024,C14 H8 N O7    ,14,8,1,7,0,
524.24,3605285,302.033993,302.033996,0.003,0.011,C11 H12 N O7 S ,11,12,1,7,1,
569.33,5386035,302.051782,302.051755,-0.028,-0.092,C11 H12 N O9   ,11,12,1,9,0,
589.67,6164286,302.066983,302.067011,0.027,0.091,C15 H12 N O6   ,15,12,1,6,0,
474.35,6182734,302.088170,302.088140,-0.030,-0.100,C12 H16 N O8   ,12,16,1,8,0,
697.40,3456858,302.103372,302.103396,0.024,0.079,C16 H16 N O5   ,16,16,1,5,0,
551.06,4880234,302.124510,302.124526,0.015,0.051,C13 H20 N O7   ,13,20,1,7,0,
497.02,2662927,303.013791,303.013989,0.198,0.654,C6 H11 N2 O10 S,6,11,2,10,1,
-1000.00,10158607,303.014669,303.014641,-0.029,-0.094,C14 H7 O8      ,14,7,0,8,0,
478.82,4989458,303.018020,303.018012,-0.008,-0.027,C11 H11 O8 S   ,11,11,0,8,1,
591.79,3109400,303.025859,303.025874,0.015,0.050,C13 H7 N2 O7   ,13,7,2,7,0,
183.52,12071456,303.035782,303.035770,-0.012,-0.039,C11 H11 O10    ,11,11,0,10,0,
121.18,20668972,303.051003,303.051026,0.024,0.078,C15 H11 O7     ,15,11,0,7,0,
475.33,7457326,303.054400,303.054398,-0.003,-0.008,C12 H15 O7 S   ,12,15,0,7,1,
581.33,5663284,303.062295,303.062260,-0.036,-0.118,C14 H11 N2 O6  ,14,11,2,6,0,
35.89,33964604,303.072163,303.072156,-0.007,-0.024,C12 H15 O9     ,12,15,0,9,0,
641.71,3398212,303.083366,303.083389,0.023,0.075,C11 H15 N2 O8  ,11,15,2,8,0,
283.44,18068038,303.087410,303.087412,0.002,0.005,C16 H15 O6     ,16,15,0,6,0,
454.60,7383626,303.090763,303.090783,0.020,0.067,C13 H19 O6 S   ,13,19,0,6,1,
561.22,8026704,303.098682,303.098645,-0.037,-0.122,C15 H15 N2 O5  ,15,15,2,5,0,
506.66,3708501,303.105986,303.106039,0.053,0.174,C17 H19 O3 S   ,17,19,0,3,1,
216.94,25264726,303.108534,303.108541,0.007,0.024,C13 H19 O8     ,13,19,0,8,0,
132.81,13939299,303.123786,303.123797,0.012,0.039,C17 H19 O5     ,17,19,0,5,0,
287.12,10646131,303.144888,303.144927,0.039,0.128,C14 H23 O7     ,14,23,0,7,0,
210.78,8376959,303.160193,303.160183,-0.010,-0.032,C18 H23 O4     ,18,23,0,4,0,
-1000.00,2535578,303.196577,303.196568,-0.009,-0.030,C19 H27 O3     ,19,27,0,3,0,
104.61,11661981,303.199955,303.199940,-0.015,-0.049,C16 H31 O3 S   ,16,31,0,3,1,
-1000.00,2968234,303.217717,303.217698,-0.020,-0.065,C16 H31 O5     ,16,31,0,5,0,
559.98,3593477,304.009872,304.009890,0.017,0.057,C13 H6 N O8    ,13,6,1,8,0,
227.63,8738081,304.046232,304.046275,0.043,0.142,C14 H10 N O7   ,14,10,1,7,0,
580.78,3284259,304.049745,304.049647,-0.098,-0.322,C11 H14 N O7 S ,11,14,1,7,1,
609.59,2565425,304.067437,304.067405,-0.032,-0.107,C11 H14 N O9   ,11,14,1,9,0,
190.42,7365949,304.082626,304.082661,0.035,0.114,C15 H14 N O6   ,15,14,1,6,0,
589.02,5094733,304.103848,304.103790,-0.057,-0.189,C12 H18 N O8   ,12,18,1,8,0,
518.87,3894616,304.119067,304.119046,-0.021,-0.069,C16 H18 N O5   ,16,18,1,5,0,
409.18,4548601,305.002938,305.002637,-0.301,-0.988,C16 H5 N2 O3 S ,16,5,2,3,1,
498.75,3106816,305.012335,305.012533,0.198,0.649,C14 H9 O6 S    ,14,9,0,6,1,
76.02,20334606,305.030307,305.030291,-0.016,-0.053,C14 H9 O8      ,14,9,0,8,0,
464.04,4365328,305.033684,305.033662,-0.022,-0.071,C11 H13 O8 S   ,11,13,0,8,1,
605.81,3870742,305.041479,305.041524,0.046,0.149,C13 H9 N2 O7   ,13,9,2,7,0,
519.53,5298206,305.051416,305.051420,0.004,0.013,C11 H13 O10    ,11,13,0,10,0,
68.85,28649512,305.066685,305.066676,-0.008,-0.027,C15 H13 O7     ,15,13,0,7,0,
346.45,6932524,305.070071,305.070048,-0.023,-0.075,C12 H17 O7 S   ,12,17,0,7,1,
586.35,7215154,305.077948,305.077910,-0.039,-0.127,C14 H13 N2 O6  ,14,13,2,6,0,
529.82,2552887,305.085184,305.085304,0.120,0.392,C16 H17 O4 S   ,16,17,0,4,1,
179.54,8921145,305.087811,305.087806,-0.006,-0.018,C12 H17 O9     ,12,17,0,9,0,
62.00,33228868,305.103068,305.103062,-0.006,-0.020,C16 H17 O6     ,16,17,0,6,0,
537.14,4337735,305.106368,305.106433,0.065,0.214,C13 H21 O6 S   ,13,21,0,6,1,
593.25,6443085,305.114341,305.114295,-0.045,-0.149,C15 H17 N2 O5  ,15,17,2,5,0,
526.31,3443797,305.124102,305.124191,0.089,0.292,C13 H21 O8     ,13,21,0,8,0,
9.95,23128160,305.139454,305.139447,-0.007,-0.023,C17 H21 O5     ,17,21,0,5,0,
527.16,2728035,305.142882,305.142819,-0.063,-0.206,C14 H25 O5 S   ,14,25,0,5,1,
382.95,3482736,305.160562,305.160577,0.015,0.049,C14 H25 O7     ,14,25,0,7,0,
197.13,7317628,305.175810,305.175833,0.023,0.074,C18 H25 O4     ,18,25,0,4,0,
-1000.00,2623640,305.212160,305.212218,0.059,0.192,C19 H29 O3     ,19,29,0,3,0,
-1000.00,4690074,305.215558,305.215590,0.032,0.105,C16 H33 O3 S   ,16,33,0,3,1,
549.71,4188930,306.025529,306.025540,0.011,0.036,C13 H8 N O8    ,13,8,1,8,0,
94.88,9272094,306.061898,306.061925,0.028,0.090,C14 H12 N O7   ,14,12,1,7,0,
737.91,2543918,306.083053,306.083055,0.002,0.005,C11 H16 N O9   ,11,16,1,9,0,
145.97,13228857,306.098289,306.098311,0.022,0.072,C15 H16 N O6   ,15,16,1,6,0,
619.26,2982730,306.119380,306.119440,0.060,0.196,C12 H20 N O8   ,12,20,1,8,0,
509.94,4012885,306.134707,306.134696,-0.010,-0.034,C16 H20 N O5   ,16,20,1,5,0,
210.30,10016238,307.009534,307.009555,0.021,0.068,C13 H7 O9      ,13,7,0,9,0,
730.62,4986358,307.018649,307.018938,0.289,0.943,C24 H3 O       ,24,3,0,1,0,
414.29,13315581,307.028212,307.028183,-0.029,-0.095,C14 H11 O6 S   ,14,11,0,6,1,
653.39,3226119,307.041684,307.041918,0.234,0.763,C9 H11 N2 O10  ,9,11,2,10,0,
10.38,31960586,307.045919,307.045941,0.022,0.073,C14 H11 O8     ,14,11,0,8,0,
534.20,8093197,307.049268,307.049312,0.044,0.144,C11 H15 O8 S   ,11,15,0,8,1,
596.34,6866451,307.057192,307.057174,-0.018,-0.058,C13 H11 N2 O7  ,13,11,2,7,0,
549.18,3155482,307.067047,307.067070,0.023,0.075,C11 H15 O10    ,11,15,0,10,0,
60.65,43331108,307.082319,307.082326,0.007,0.024,C15 H15 O7     ,15,15,0,7,0,
460.56,7984680,307.085633,307.085698,0.065,0.211,C12 H19 O7 S   ,12,19,0,7,1,
594.56,12271150,307.093567,307.093560,-0.007,-0.024,C14 H15 N2 O6  ,14,15,2,6,0,
593.34,3511862,307.103367,307.103456,0.089,0.289,C12 H19 O9     ,12,19,0,9,0,
68.64,51539520,307.118708,307.118712,0.004,0.012,C16 H19 O6     ,16,19,0,6,0,
528.12,2777156,307.121985,307.122083,0.099,0.321,C13 H23 O6 S   ,13,23,0,6,1,
614.99,5117514,307.129975,307.129945,-0.030,-0.096,C15 H19 N2 O5  ,15,19,2,5,0,
492.66,10014287,307.137366,307.137339,-0.026,-0.086,C17 H23 O3 S   ,17,23,0,3,1,
49.30,25874012,307.155092,307.155097,0.006,0.019,C17 H23 O5     ,17,23,0,5,0,
412.39,15175264,307.158454,307.158469,0.014,0.047,C14 H27 O5 S   ,14,27,0,5,1,
-1000.00,6719097,307.191472,307.191483,0.011,0.036,C18 H27 O4     ,18,27,0,4,0,
446.81,2646651,307.194789,307.194854,0.065,0.212,C15 H31 O4 S   ,15,31,0,4,1,
478.30,2593009,308.023313,308.023432,0.119,0.387,C13 H10 N O6 S ,13,10,1,6,1,
117.73,8368383,308.041208,308.041190,-0.018,-0.057,C13 H10 N O8   ,13,10,1,8,0,
640.85,2544906,308.056345,308.056446,0.101,0.329,C17 H10 N O5   ,17,10,1,5,0,
-1000.00,14151962,308.077553,308.077575,0.022,0.072,C14 H14 N O7   ,14,14,1,7,0,
340.36,8452406,308.113924,308.113961,0.037,0.119,C15 H18 N O6   ,15,18,1,6,0,
433.63,4699050,308.940429,308.940550,0.121,0.391,C4 H5 O14 S    ,4,5,0,14,1,
443.30,4271062,308.997854,308.997551,-0.303,-0.980,C15 H5 N2 O4 S ,15,5,2,4,1,
578.39,2570202,309.004000,309.004076,0.076,0.246,C16 H5 O7      ,16,5,0,7,0,
528.98,3134429,309.007413,309.007447,0.035,0.112,C13 H9 O7 S    ,13,9,0,7,1,
51.56,24990698,309.025177,309.025205,0.028,0.092,C13 H9 O9      ,13,9,0,9,0,
558.35,2983917,309.028439,309.028577,0.138,0.445,C10 H13 O9 S   ,10,13,0,9,1,
788.37,2957809,309.034331,309.034588,0.257,0.833,C24 H5 O       ,24,5,0,1,0,
721.77,3166198,309.040475,309.040462,-0.013,-0.042,C17 H9 O6      ,17,9,0,6,0,
20.40,51999748,309.061591,309.061591,-0.000,-0.000,C14 H13 O8     ,14,13,0,8,0,
508.84,9659400,309.064947,309.064962,0.015,0.050,C11 H17 O8 S   ,11,17,0,8,1,
598.00,10832910,309.072826,309.072824,-0.002,-0.007,C13 H13 N2 O7  ,13,13,2,7,0,
11.22,91386912,309.097974,309.097976,0.002,0.007,C15 H17 O7     ,15,17,0,7,0,
477.47,14267428,309.101308,309.101348,0.039,0.127,C12 H21 O7 S   ,12,21,0,7,1,
612.38,9356330,309.109220,309.109210,-0.010,-0.032,C14 H17 N2 O6  ,14,17,2,6,0,
396.82,7142450,309.119165,309.119106,-0.059,-0.190,C12 H21 O9     ,12,21,0,9,0,
12.83,67662912,309.134354,309.134362,0.008,0.025,C16 H21 O6     ,16,21,0,6,0,
549.45,4313152,309.137655,309.137733,0.078,0.253,C13 H25 O6 S   ,13,25,0,6,1,
295.93,79033416,309.152981,309.152989,0.009,0.028,C17 H25 O3 S   ,17,25,0,3,1,
516.73,25621592,309.170849,309.170747,-0.101,-0.328,C17 H25 O5     ,17,25,0,5,0,
503.10,455570528,309.174126,309.174119,-0.007,-0.023,C14 H29 O5 S   ,14,29,0,5,1,
-1000.00,7099509,309.207110,309.207133,0.023,0.074,C18 H29 O4     ,18,29,0,4,0,
566.31,2789087,310.020503,310.020454,-0.049,-0.158,C12 H8 N O9    ,12,8,1,9,0,
141.36,13768442,310.056838,310.056840,0.002,0.005,C13 H12 N O8   ,13,12,1,8,0,
590.02,2746115,310.068180,310.068073,-0.106,-0.343,C12 H12 N3 O7  ,12,12,3,7,0,
558.65,16570134,310.093212,310.093225,0.013,0.042,C14 H16 N O7   ,14,16,1,7,0,
577.67,6231858,310.129629,310.129611,-0.018,-0.059,C15 H20 N O6   ,15,20,1,6,0,
-1000.00,6109642,311.004508,311.004470,-0.038,-0.121,C12 H7 O10     ,12,7,0,10,0,
540.64,7268822,311.019745,311.019726,-0.019,-0.061,C16 H7 O7      ,16,7,0,7,0,
536.25,3832280,311.023092,311.023097,0.006,0.018,C13 H11 O7 S   ,13,11,0,7,1,
33.38,40942052,311.040854,311.040856,0.001,0.004,C13 H11 O9     ,13,11,0,9,0,
572.40,4780520,311.044247,311.044227,-0.020,-0.066,C10 H15 O9 S   ,10,15,0,9,1,
611.19,4761070,311.052111,311.052089,-0.022,-0.072,C12 H11 N2 O8  ,12,11,2,8,0,
554.84,6949361,311.056082,311.056112,0.029,0.094,C17 H11 O6     ,17,11,0,6,0,
511.14,4956660,311.059534,311.059483,-0.051,-0.165,C14 H15 O6 S   ,14,15,0,6,1,
25.27,98433536,311.077245,311.077241,-0.004,-0.012,C14 H15 O8     ,14,15,0,8,0,
522.19,6846980,311.080637,311.080612,-0.025,-0.080,C11 H19 O8 S   ,11,19,0,8,1,
602.48,12032522,311.088492,311.088474,-0.017,-0.056,C13 H15 N2 O7  ,13,15,2,7,0,
693.73,4969997,311.092561,311.092497,-0.063,-0.204,C18 H15 O5     ,18,15,0,5,0,
422.82,57440784,311.095856,311.095868,0.012,0.039,C15 H19 O5 S   ,15,19,0,5,1,
799.93,2957849,311.107816,311.107753,-0.063,-0.201,C22 H15 O2     ,22,15,0,2,0,
10.31,131922464,311.113633,311.113627,-0.006,-0.020,C15 H19 O7     ,15,19,0,7,0,
613.72,5644838,311.124862,311.124860,-0.002,-0.008,C14 H19 N2 O6  ,14,19,2,6,0,
692.58,3977769,311.128806,311.128883,0.077,0.247,C19 H19 O4     ,19,19,0,4,0,
460.55,25082412,311.132245,311.132254,0.009,0.028,C16 H23 O4 S   ,16,23,0,4,1,
19.69,49166904,311.150014,311.150012,-0.002,-0.007,C16 H23 O6     ,16,23,0,6,0,
0.83,4525357568,311.168613,311.168639,0.026,0.085,C17 H27 O3 S   ,17,27,0,3,1,
10.18,37567060,311.186417,311.186398,-0.020,-0.063,C17 H27 O5     ,17,27,0,5,0,
23.00,18274928,311.222794,311.222783,-0.011,-0.036,C18 H31 O4     ,18,31,0,4,0,
541.93,4040906,312.015023,312.014975,-0.048,-0.154,C15 H6 N O7    ,15,6,1,7,0,
511.34,3159244,312.018279,312.018346,0.068,0.217,C12 H10 N O7 S ,12,10,1,7,1,
603.91,4992218,312.036132,312.036104,-0.028,-0.090,C12 H10 N O9   ,12,10,1,9,0,
635.74,3705061,312.051374,312.051361,-0.013,-0.042,C16 H10 N O6   ,16,10,1,6,0,
642.69,2627313,312.066824,312.066617,-0.207,-0.663,C20 H10 N O3   ,20,10,1,3,0,
526.95,2490612,312.070041,312.069988,-0.053,-0.171,C17 H14 N O3 S ,17,14,1,3,1,
80.78,21380342,312.072463,312.072490,0.027,0.085,C13 H14 N O8   ,13,14,1,8,0,
535.57,2566392,312.075706,312.075861,0.155,0.497,C10 H18 N O8 S ,10,18,1,8,1,
586.13,3496190,312.083684,312.083723,0.039,0.126,C12 H14 N3 O7  ,12,14,3,7,0,
622.57,12258577,312.108866,312.108876,0.010,0.031,C14 H18 N O7   ,14,18,1,7,0,
614.53,2776346,312.120234,312.120109,-0.126,-0.402,C13 H18 N3 O6  ,13,18,3,6,0,
592.59,5039405,312.145267,312.145261,-0.006,-0.018,C15 H22 N O6   ,15,22,1,6,0,
-1000.00,2920776,312.181655,312.181647,-0.009,-0.029,C16 H26 N O5   ,16,26,1,5,0,
455.17,3610552,313.002429,313.002362,-0.067,-0.213,C12 H9 O8 S    ,12,9,0,8,1,
204.00,13062085,313.020092,313.020120,0.028,0.091,C12 H9 O10     ,12,9,0,10,0,
605.68,9740241,313.035363,313.035376,0.014,0.043,C16 H9 O7      ,16,9,0,7,0,
410.71,26165204,313.038744,313.038748,0.004,0.011,C13 H13 O7 S   ,13,13,0,7,1,
624.68,2998233,313.046615,313.046610,-0.006,-0.018,C15 H9 N2 O6   ,15,9,2,6,0,
36.86,76546016,313.056501,313.056506,0.005,0.015,C13 H13 O9     ,13,13,0,9,0,
558.56,3677667,313.059854,313.059877,0.023,0.075,C10 H17 O9 S   ,10,17,0,9,1,
606.01,6813674,313.067830,313.067739,-0.091,-0.289,C12 H13 N2 O8  ,12,13,2,8,0,
679.24,6940653,313.071765,313.071762,-0.004,-0.011,C17 H13 O6     ,17,13,0,6,0,
473.34,18407406,313.075128,313.075133,0.005,0.015,C14 H17 O6 S   ,14,17,0,6,1,
48.51,133922816,313.092893,313.092891,-0.002,-0.007,C14 H17 O8     ,14,17,0,8,0,
597.72,9762821,313.104144,313.104124,-0.019,-0.062,C13 H17 N2 O7  ,13,17,2,7,0,
679.98,6156296,313.108298,313.108147,-0.151,-0.481,C18 H17 O5     ,18,17,0,5,0,
255.38,125534216,313.111509,313.111519,0.009,0.030,C15 H21 O5 S   ,15,21,0,5,1,
31.02,94011416,313.129283,313.129277,-0.006,-0.020,C15 H21 O7     ,15,21,0,7,0,
654.18,5167140,313.144553,313.144533,-0.021,-0.066,C19 H21 O4     ,19,21,0,4,0,
373.97,27754534,313.147896,313.147904,0.008,0.025,C16 H25 O4 S   ,16,25,0,4,1,
465.08,22700084,313.165420,313.165662,0.242,0.773,C16 H25 O6     ,16,25,0,6,0,
473.29,21327924,313.165723,313.165662,-0.061,-0.194,C16 H25 O6     ,16,25,0,6,0,
-1000.00,11255887,313.202028,313.202048,0.020,0.063,C17 H29 O5     ,17,29,0,5,0,
14.79,36847724,313.238445,313.238433,-0.012,-0.039,C18 H33 O4     ,18,33,0,4,0,
585.67,5929669,314.030601,314.030625,0.024,0.077,C15 H8 N O7    ,15,8,1,7,0,
491.67,3203783,314.033891,314.033996,0.105,0.335,C12 H12 N O7 S ,12,12,1,7,1,
638.37,9724629,314.051737,314.051755,0.018,0.057,C12 H12 N O9   ,12,12,1,9,0,
633.14,4459232,314.066905,314.067011,0.105,0.336,C16 H12 N O6   ,16,12,1,6,0,
527.52,15979248,314.088139,314.088140,0.001,0.004,C13 H16 N O8   ,13,16,1,8,0,
636.81,2938620,314.103389,314.103396,0.007,0.021,C17 H16 N O5   ,17,16,1,5,0,
482.99,6886156,314.124486,314.124526,0.039,0.126,C14 H20 N O7   ,14,20,1,7,0,
637.45,3065620,314.135697,314.135759,0.062,0.196,C13 H20 N3 O6  ,13,20,3,6,0,
533.18,5298995,314.176228,314.176167,-0.061,-0.193,C19 H24 N O3   ,19,24,1,3,0,
448.60,2965315,314.197210,314.197297,0.087,0.276,C16 H28 N O5   ,16,28,1,5,0,
512.18,3521943,314.981667,314.981627,-0.040,-0.128,C11 H7 O9 S    ,11,7,0,9,1,
49.71,10880432,315.014661,315.014641,-0.020,-0.064,C15 H7 O8      ,15,7,0,8,0,
447.64,7253427,315.018008,315.018012,0.005,0.014,C12 H11 O8 S   ,12,11,0,8,1,
586.87,5135801,315.025819,315.025874,0.056,0.176,C14 H7 N2 O7   ,14,7,2,7,0,
63.28,32277952,315.035774,315.035770,-0.004,-0.013,C12 H11 O10    ,12,11,0,10,0,
565.41,15295948,315.051048,315.051026,-0.022,-0.070,C16 H11 O7     ,16,11,0,7,0,
76.68,135824848,315.054389,315.054398,0.009,0.028,C13 H15 O7 S   ,13,15,0,7,1,
702.50,2704855,315.066005,315.066282,0.277,0.881,C20 H11 O4     ,20,11,0,4,0,
80.77,86836696,315.072158,315.072156,-0.002,-0.008,C13 H15 O9     ,13,15,0,9,0,
617.78,5834212,315.083483,315.083389,-0.094,-0.298,C12 H15 N2 O8  ,12,15,2,8,0,
520.28,16754151,315.087418,315.087412,-0.006,-0.018,C17 H15 O6     ,17,15,0,6,0,
399.89,39011816,315.090771,315.090783,0.013,0.040,C14 H19 O6 S   ,14,19,0,6,1,
608.48,4617712,315.098793,315.098645,-0.148,-0.469,C16 H15 N2 O5  ,16,15,2,5,0,
96.82,89458168,315.108544,315.108541,-0.002,-0.008,C14 H19 O8     ,14,19,0,8,0,
564.31,6067712,315.119807,315.119775,-0.032,-0.103,C13 H19 N2 O7  ,13,19,2,7,0,
563.51,12674563,315.123801,315.123797,-0.004,-0.012,C18 H19 O5     ,18,19,0,5,0,
429.26,11523589,315.127154,315.127169,0.014,0.046,C15 H23 O5 S   ,15,23,0,5,1,
66.86,34235924,315.144928,315.144927,-0.001,-0.003,C15 H23 O7     ,15,23,0,7,0,
588.44,3240476,315.156231,315.156160,-0.071,-0.224,C14 H23 N2 O6  ,14,23,2,6,0,
520.22,7407135,315.160167,315.160183,0.016,0.050,C19 H23 O4     ,19,23,0,4,0,
9.52,17380910,315.181297,315.181312,0.015,0.047,C16 H27 O6     ,16,27,0,6,0,
315.43,4576826,315.196624,315.196568,-0.056,-0.178,C20 H27 O3     ,20,27,0,3,0,
-1000.00,5598794,315.217713,315.217698,-0.016,-0.050,C17 H31 O5     ,17,31,0,5,0,
15.55,17647206,315.254082,315.254083,0.001,0.005,C18 H35 O4     ,18,35,0,4,0,
-1000.00,4111499,315.976879,315.976876,-0.004,-0.011,C10 H6 N O9 S  ,10,6,1,9,1,
-1000.00,3435684,316.009978,316.009890,-0.089,-0.280,C14 H6 N O8    ,14,6,1,8,0,
540.10,2897063,316.013228,316.013261,0.033,0.104,C11 H10 N O8 S ,11,10,1,8,1,
572.04,7432384,316.046304,316.046275,-0.028,-0.090,C15 H10 N O7   ,15,10,1,7,0,
500.62,8087760,316.067389,316.067405,0.016,0.050,C12 H14 N O9   ,12,14,1,9,0,
577.55,8149211,316.082632,316.082661,0.028,0.090,C16 H14 N O6   ,16,14,1,6,0,
566.05,3394782,316.086125,316.086032,-0.093,-0.294,C13 H18 N O6 S ,13,18,1,6,1,
404.56,8788203,316.103809,316.103790,-0.019,-0.061,C13 H18 N O8   ,13,18,1,8,0,
541.61,3808500,316.114980,316.115024,0.043,0.137,C12 H18 N3 O7  ,12,18,3,7,0,
613.62,2655479,316.118965,316.119046,0.081,0.256,C17 H18 N O5   ,17,18,1,5,0,
555.86,3545351,316.140155,316.140176,0.021,0.066,C14 H22 N O7   ,14,22,1,7,0,
-1000.00,2902907,316.966631,316.966764,0.133,0.421,C3 H9 O15 S    ,3,9,0,15,1,
-1000.00,8723343,316.993901,316.993905,0.004,0.012,C14 H5 O9      ,14,5,0,9,0,
10.47,19598252,317.030284,317.030291,0.007,0.022,C15 H9 O8      ,15,9,0,8,0,
454.32,8133550,317.033652,317.033662,0.010,0.031,C12 H13 O8 S   ,12,13,0,8,1,
588.29,4684724,317.041541,317.041524,-0.017,-0.054,C14 H9 N2 O7   ,14,9,2,7,0,
728.52,2724279,317.045527,317.045547,0.020,0.064,C19 H9 O5      ,19,9,0,5,0,
121.25,33188796,317.051420,317.051420,-0.000,-0.000,C12 H13 O10    ,12,13,0,10,0,
742.16,3982787,317.061126,317.060803,-0.323,-1.018,C23 H9 O2      ,23,9,0,2,0,
205.73,24128454,317.066677,317.066676,-0.001,-0.002,C16 H13 O7     ,16,13,0,7,0,
423.63,9554889,317.070037,317.070048,0.011,0.034,C13 H17 O7 S   ,13,17,0,7,1,
551.52,9143247,317.077901,317.077910,0.008,0.027,C15 H13 N2 O6  ,15,13,2,6,0,
287.41,39455704,317.087799,317.087806,0.007,0.022,C13 H17 O9     ,13,17,0,9,0,
446.25,16722905,317.091182,317.091177,-0.005,-0.017,C10 H21 O9 S   ,10,21,0,9,1,
571.76,6929375,317.099048,317.099039,-0.009,-0.027,C12 H17 N2 O8  ,12,17,2,8,0,
214.37,22694882,317.103070,317.103062,-0.009,-0.027,C17 H17 O6     ,17,17,0,6,0,
451.36,7666661,317.106444,317.106433,-0.010,-0.033,C14 H21 O6 S   ,14,21,0,6,1,
552.66,8330219,317.114285,317.114295,0.010,0.032,C16 H17 N2 O5  ,16,17,2,5,0,
